image_start,step_instruction,question,answer,response,acc
episode_4977/step_010.jpg,Go back to the app.,"After going back to the app, is the ""Show notifications"" option still visible?",No,No,100.0
episode_17629/step_006.jpg,Swipe up on the screen,"Does the app still show a ""Follow"" button after the swipe up?",Yes,No,0.0
episode_9195/step_002.jpg,Click on the important note,Did the background color of the screen change after clicking the important note?,No,Yes,0.0
episode_11520/step_002.jpg,Type in My collections in name.,"Is the text in the folder name field changed from ""Untitled folder"" to ""My collections""?",Yes,Yes,100.0
episode_11520/step_002.jpg,Type in My collections in name.,Is the option to cancel or create the folder still available after typing the new name?,Yes,Yes,100.0
episode_11520/step_002.jpg,Type in My collections in name.,Does the text in the folder name indicate a singular term after the change?,No,No,100.0
episode_228/step_002.jpg,Click on the share icon on top right side of the screen.,Has the background color of the screen changed after the action?,No,No,100.0
episode_1741/step_006.jpg,Swipe up to Basic geometry and Measurement,Are any old class titles that were visible before still available after the swipe?,No,Yes,0.0
episode_4977/step_010.jpg,Go back to the app.,"After going back to the app, has the ""Silent"" option been turned on?",No,No,100.0
episode_12434/step_003.jpg,Swipe right to view the SHEIN X ENDLESS SUMMER' I PARIS article,Is the display still showing the previous content after performing the swipe?,No,No,100.0
episode_15476/step_005.jpg,"Click on the Berlin,Germany location",Are there any weather conditions visible in the after image?,Yes,Yes,100.0
episode_10062/step_004.jpg,"Click on the ""Learn to draw"".",Is the time displayed on the top of the screen the same before and after the action?,Yes,Yes,100.0
episode_5897/step_003.jpg,Add Title as Mike,"Did the app name ""Booking.com"" change after the action was performed?",No,No,100.0
episode_6346/step_006.jpg,Long press on the cross icon.,Is the 'Done' button still present on the screen after the action?,Yes,No,0.0
episode_17098/step_001.jpg,Open the article Ukraine's invisible battle to jam Russian weapons,"Is the article titled ""Ukraine's invisible battle to jam Russian weapons"" visible on the device screen after the action?",Yes,Yes,100.0
episode_11417/step_001.jpg,Scroll down to view 25 May 2023 article of wanderlust magazine,"Is there a ""Download"" button visible after the scroll?",Yes,Yes,100.0
episode_16860/step_002.jpg,"type ""warm Wishes"" in rename column at center of the screen ",Is the keyboard displayed on the screen in both images?,Yes,Yes,100.0
episode_1045/step_012.jpg,Click on the kaffee option ,Is 'Wasser' present in the options after the action?,Yes,Yes,100.0
episode_11417/step_001.jpg,Scroll down to view 25 May 2023 article of wanderlust magazine,Is the UI showing the article from 25 May 2023 after the scroll action?,Yes,Yes,100.0
episode_1741/step_006.jpg,Swipe up to Basic geometry and Measurement,"Does ""Early math review"" appear in the after state?",Yes,No,0.0
episode_228/step_002.jpg,Click on the share icon on top right side of the screen.,Is there an option to cancel the sharing action after clicking the share icon?,Yes,Yes,100.0
episode_18335/step_001.jpg,Click on science,"Is the ""Science"" category visible after the click action?",Yes,No,0.0
episode_2916/step_003.jpg,Click on the Visual arts option,"Did the theme change from ""A Taste of China"" to ""Igniting Inspiration"" after the action?",Yes,No,0.0
episode_18335/step_001.jpg,Click on science,Does the screen show the same news categories as before the click action?,No,No,100.0
episode_11520/step_002.jpg,Type in My collections in name.,Is the suggestion feature still visible after typing the name?,Yes,Yes,100.0
episode_11417/step_001.jpg,Scroll down to view 25 May 2023 article of wanderlust magazine,"Is the title of the magazine still ""Wanderlust"" after the scroll?",Yes,Yes,100.0
episode_17098/step_001.jpg,Open the article Ukraine's invisible battle to jam Russian weapons,Is the article being opened still in the same position on the screen as before?,No,No,100.0
episode_12434/step_003.jpg,Swipe right to view the SHEIN X ENDLESS SUMMER' I PARIS article,Are there any images displayed on the screen after the swipe?,Yes,Yes,100.0
episode_2916/step_003.jpg,Click on the Visual arts option,"Are there new categories introduced in the ""Visual arts"" section after the click?",Yes,Yes,100.0
episode_15476/step_002.jpg,"Type ""Germany"" in the search bar","Is the search bar still present after typing ""Germany""?",Yes,Yes,100.0
episode_18335/step_001.jpg,Click on science,"Is the ""Subscribe"" button still present on the screen after clicking on ""Science""?",Yes,Yes,100.0
episode_11417/step_001.jpg,Scroll down to view 25 May 2023 article of wanderlust magazine,Are there more magazine issues displayed after scrolling down?,Yes,Yes,100.0
episode_15476/step_002.jpg,"Type ""Germany"" in the search bar",Has the background color changed between the two images?,No,No,100.0
episode_10062/step_004.jpg,"Click on the ""Learn to draw"".",Has the color of the tool used for drawing changed after the action?,No,No,100.0
episode_10062/step_004.jpg,"Click on the ""Learn to draw"".",Did the screen change from showing a drawing in progress to a blank canvas?,No,Yes,0.0
episode_16860/step_002.jpg,"type ""warm Wishes"" in rename column at center of the screen ",Did the time displayed on the screen change from 8:13 to 8:17?,Yes,No,0.0
episode_16860/step_002.jpg,"type ""warm Wishes"" in rename column at center of the screen ","Did the action change from ""Rename"" to something else?",No,No,100.0
episode_16464/step_022.jpg,type Birthday Song  in Add title column at top of the screen to label an audio,Is the text cursor in the title field after the change?,Yes,Yes,100.0
episode_228/step_002.jpg,Click on the share icon on top right side of the screen.,Does the screen display a confirmation message asking to share the image?,Yes,No,0.0
episode_18335/step_001.jpg,Click on science,Is the device's battery percentage still displayed unchanged after the action?,Yes,No,0.0
episode_17098/step_001.jpg,Open the article Ukraine's invisible battle to jam Russian weapons,"Does the screen show the source as ""BBC NEWS"" after opening the article?",Yes,Yes,100.0
episode_5563/step_006.jpg,Swipe up to view more options.,"Is the offer code ""MSFAN65"" displayed after the swipe up?",No,No,100.0
episode_18773/step_007.jpg,Swipe right the Latest live drawing ,Does the latest live drawing section still show three drawings after the change?,Yes,Yes,100.0
episode_15149/step_000.jpg,Open  the Guardian news app,Is the Guardian news app open after the action?,Yes,Yes,100.0
episode_18773/step_007.jpg,Swipe right the Latest live drawing ,Is the first latest live drawing still the same after the action?,No,No,100.0
episode_5677/step_000.jpg,Open the CNN News app,Does the top of the screen show the CNN logo after the change?,Yes,Yes,100.0
episode_10062/step_004.jpg,"Click on the ""Learn to draw"".",Is the play button visible in the UI after the change?,Yes,Yes,100.0
episode_15541/step_005.jpg,Scroll down to view more arts by Jonathan LeVine Projects.,"Does the screen still show the option to ""Create Alert"" after scrolling?",Yes,Yes,100.0
episode_10062/step_004.jpg,"Click on the ""Learn to draw"".","Is the toolbar still visible after clicking on ""Learn to draw""?",Yes,No,0.0
episode_15541/step_005.jpg,Scroll down to view more arts by Jonathan LeVine Projects.,"Was the artwork ""Butterfly"" from Winston Smith still listed after the scroll?",No,No,100.0
episode_5677/step_000.jpg,Open the CNN News app,"Are there any sections labeled ""World,"" ""U.S. Politics,"" or ""Health"" visible after the change?",Yes,Yes,100.0
episode_15149/step_000.jpg,Open  the Guardian news app,"Is the name of the app displayed as ""The Guardian"" in the after state?",Yes,Yes,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, is the ""Themes"" section still present?",Yes,Yes,100.0
episode_11417/step_001.jpg,Scroll down to view 25 May 2023 article of wanderlust magazine,"Does the ""Subscribe"" button appear to be active after the scroll?",Yes,Yes,100.0
episode_18038/step_000.jpg,Click on the Filter icon at the left corner of the screen ,"Does the ""Refine Results"" title become visible after clicking the Filter icon?",Yes,Yes,100.0
episode_5677/step_000.jpg,Open the CNN News app,Is the CNN News app open after the change?,Yes,Yes,100.0
episode_15541/step_005.jpg,Scroll down to view more arts by Jonathan LeVine Projects.,Is the time displayed on the screen still the same after the scroll action?,Yes,No,0.0
episode_15541/step_005.jpg,Scroll down to view more arts by Jonathan LeVine Projects.,"After scrolling down, did the artwork by Winston Smith still appear on the screen?",No,No,100.0
episode_8216/step_004.jpg,Click on the Begin button,Has the background color of the screen changed after clicking the Begin button?,Yes,Yes,100.0
episode_5677/step_000.jpg,Open the CNN News app,Is there a search option available in the CNN News app?,Yes,Yes,100.0
episode_17481/step_001.jpg,go back,Is the icon for deleting items visible in the after state?,No,No,100.0
episode_18038/step_000.jpg,Click on the Filter icon at the left corner of the screen ,"Is the ""Clear All"" button visible after the action?",Yes,Yes,100.0
episode_15541/step_005.jpg,Scroll down to view more arts by Jonathan LeVine Projects.,"After scrolling, is the price for the ""Woman"" artwork shown on the screen?",Yes,No,0.0
episode_17481/step_001.jpg,go back,Did the displayed item change its appearance after the action?,No,Yes,0.0
episode_10693/step_000.jpg,Open the BBC News app,"Does the BBC News app have a section labeled ""Top Stories""?",Yes,Yes,100.0
episode_12625/step_000.jpg,Open the Google maps app,Is there a blue dot indicating the user's location in the Google Maps app?,Yes,Yes,100.0
episode_10693/step_000.jpg,Open the BBC News app,Does the new app display a temperature reading at the top of the screen?,No,No,100.0
episode_5677/step_000.jpg,Open the CNN News app,Are there new notifications visible on the screen after the change?,No,No,100.0
episode_19061/step_000.jpg,Open the Maps app,Is the time displayed on the screen the same before and after opening the Maps app?,No,Yes,0.0
episode_18038/step_000.jpg,Click on the Filter icon at the left corner of the screen ,Is there a setting for discount options presented after clicking Filter?,Yes,Yes,100.0
episode_17481/step_001.jpg,go back,"Did the title of the screen change from ""Sculpture Art"" to ""All favorites""?",Yes,Yes,100.0
episode_5677/step_000.jpg,Open the CNN News app,Is there a map displayed on the screen after the change?,No,No,100.0
episode_10693/step_000.jpg,Open the BBC News app,Is there an advertisement shown in the BBC News app?,Yes,No,0.0
episode_10693/step_000.jpg,Open the BBC News app,Did the app change from Google News to BBC News?,Yes,Yes,100.0
episode_19061/step_000.jpg,Open the Maps app,Does the after state show navigation options available in the Maps app?,Yes,Yes,100.0
episode_9283/step_001.jpg,Click on the tab Rename.,Is the recording duration displayed differently in both images?,No,No,100.0
